titre_comm,comm,date,loc,note,photo
Aussi Magique,"Une bonne alternative à l’autre 4 étoiles (Marvel) devenue extrêmement cher, en un an. Juste dommage de ne pas y trouver des personnages. On est son propre bagagiste 🤨. Accessibilité au parc à pied. Chouette piscine! Malheureusement on a été mal renseignement par le réceptionniste à l’entrée quand à l’utilisation des badges dans le parc. 😒",Fleur T a écrit un avis (juil. 2022),"None, None",bubble_50,yes
Magnifique !!!,"Hotel magnifique en bord de lac, chambre au top, personnel vraiment adorable, l’hôtel possède deux piscines et un spa, petit déjeuner délicieux. De plus pas besoin de prendre la navette pour aller au parc, il est à moins de 10 minutes de marche, je recommande à 1000%!",Carla D a écrit un avis (juil. 2022),"None, None",bubble_50,no
Magique,"Endroit magique pour les enfants, en sortie du Covid. Week end en famille, chambre parfaite, très grand hotel Piscine après une journee au parc pour la détente. Petit dejeuner royal, venir tot le matin. Diner tot aussi pour éviter la queue.  ",S_Michaud a écrit un avis (juil. 2022),"None, None",bubble_50,no
Féerique,"Un superbe hôtel, féerique et bien dans l’esprit de Disney. Les chambres sont charmantes, l’emplacement idéal. Personnel très agréable et aux petits soins. Nous avons pu faire des photos avec Minnie en costume de marin, c’était un beau moment ! Il y avait de la poussière dans le meuble de la SDB mais le reste était très propre.",Jane a écrit un avis (juil. 2022),"None, None",bubble_50,yes
"Vieillissant, décevant ","Tout à très bien commencé. Nous sommes arrivés tard (21h)  fatigués après un 1er jour au parc.on nous donne notre valise au disney express et notre chambre à la réception. Ceci très rapidement, très bon point.nous y allons, chambre très bien placée pas très loin des ascenseurs. Très MAUVAISE SURPRISE  ce n'est pas du tout la grande chambre 2 lits doubles et terrasse que j'avais réservé, mais une petite chambre 1 lit double et 1 lit superposé avec unne petite fenêtre. Nous redescendons donc à la réception.là un autre employé nous explique que l'on aurait dû nous le dire précédemment, mais qu'effectivement, pour le confort d'une autre famille plus nombreuse que nous ils nous ont échangé de chambre. Et que la petite est dû même standing (sous entendu le même prix) point avec lequel…",MlleM a écrit un avis (juin 2022),"Valence, France",bubble_30,no
New port bay club,"Bonjour hôtel que nous avons déjà fait il ya 5ans, cette fois nous avons pris la demi-pension avec le repas du soir au capcod. Qui c'est super bien passé personnel très sympathique et prévenant,par contre au petit déjeuner très déçu de l'accueil personnel femme très froide pas souriante nous avons eu l'impression de les ennuyer reste derrière notre table à nous fixer ect...  pas du tout la gentillesse du service du soir dommage car c'était les 50ans de mariage de nos.parents et cela nous a plombe l'ambiance.   Sinon l'hôtel est tjs aussi beau et literie confortable à fuir le petit dej du matin surtout qu'il y avait au moins 4 dame comme cela. Et place dans un coin bruyant près du petit coin avec le guéridon ou elles sont.pres de l'entrée.",Nadege F a écrit un avis (juin 2022),"None, None",bubble_30,no
Très décevant ! Pas un 4 étoiles,"Très décevant pour un « 4 »étoiles: - aucune capsule de café dans la chambre - pas de frigo  - pas de bouilloire - lit parapluie sans matelas, sans drap (première fois qu’un hôtel me donne un lit aussi pourri) - pas de dîner livrable en chambre pour les non-membres VIP, obligé d’aller au resto aux prix excessifs (heureusement qu’uber eats fonctionne) A presque 500€/nuit la chambre, je m’attendais à une bien meilleure prestation…  Je vous déconseille cet hôtel, surtout qu’à pied le parc reste assez loin donc vous prendriez la navette, et quitte à prendre une navette je vous conseille Staycity ou Radisson qui ont un bien meilleur rapport qualité/prix, et service ! Sinon prenez The Art of Marvel qui mérite ses 4 étoiles.",Karen R a écrit un avis (juin 2022),"None, None",bubble_20,no
Mitigé,"Pas a la hauteur pour un 4*. Les + : la sympathie du personnel, bonne literie. Les - :  chambre vieillotte, déco dépassée, baignoire avec rouille apparente. Les - - : a passé minuit accès bloqué a la chambre et retour a la réception par des couloirs interminables alors qu'on nous avait assurés que tout était en ordre. Pas de mini-bars mais surtout pas la moindre bouteille d'eau a l'arrivée par un temps caniculaire inacceptable pour un 4*. Ou sont les personnages Disney pour nos enfants? Rythme des navettes pour le parc insuffisant. En résumé déception. Ne vaut pas les 4* affichées.",nikol a écrit un avis (juin 2022),"None, None",bubble_30,no
Pas digne d'un quatre étoiles,"Nous sommes arrives le mardi 14 juin vers 7h30 du matin. Nous n'avons pas pu directement avoir la chambre et c'est tout à fait normal, tout est fait pour que ce soit le plus rapide possible, nous pouvons laisser nos bagages à la bagagerie dehors et nous avons nos pass pour arriver une heure plus tôt dans le parc. De ce côté là, 10/10 et rien a redire. Le problème arrive lorsqu'on a récupéré la chambre. En effet, nous n'avons pas reçu de message avant 15h pour celle-ci (même si nous aurions préfère l'avoir plus tôt, on comprend tout à fait que ce n'était pas possible puisque l'arrivée est a 15h). Malgré cela, quand nous arrivons dans la chambre c'est la douche froide, le rideau pend lamentablement et est décroché à trois endroits, le poussoir du savon dans la douche est arraché…",Andréa AR a écrit un avis (juin 2022),"Toulouse, France",bubble_20,yes
Plus Newport que Disney...,"Première expérience à Disney, et donc première fois dans un hôtel Disney. L'hôtel tient ses promesses, très belle architecture, ambiance nouvelle Angleterre respectée et assez agréable. Belle chambre décorée avec gout, rien à redire sur la propreté. Personnel agréable quoique souvent débordé, beaux espaces et salons très cosy et stylés ou le thème de la marine est superbe. Restaurant principal très grand, personnel au top (big up à Mado), buffets variés, ça reste correct mais sans plus, beaucoup de produits de la mer pour respecter le thème. On a pas pu tester l'autre restaurant à thème.  Points à revoir, même si l'ambiance est très Newport, on a trouvé que l'ambiance Disney était plus que discrète mis à part la belle boutique et la présence de personnages Disney le soir pour…",Anthony B a écrit un avis (juin 2022),"Nice, France",bubble_40,no
Parfait,Parfait nous avions une suite compass nous avons été bichonnés dès notre arrivée. Le goûter de 16 heures est un régal pour les yeux et surtout pour les estomacs !!! Le personnel de cet espace est chaleureux et aux petits soins pour les clients,Valérie D a écrit un avis (juin 2022),"None, None",bubble_50,no
Immersif,"N'étant pas un fan de l'univers Disney, il faut bien admettre que l'expérience est unique. Cet hôtel vous immerge dans le thème marin, énormément de détails pourrons attirer votre attention, dans le hall, les salles de restauration, la piscine, les couloirs et les chambres.  Le personnel est très souriant et poli. L'accès à la piscine est lui aussi très propre et des serviettes, chaussons et peignoirs peuvent être demandés depuis votre chambre pour pouvoir descendre en maillot de bain.  La chambre en elle-même n'est pas très grande mais bien agencée et la literie très agréable permet de bien se reposer après 15 kilomètres de marche dans le parc (je pense que c'était la meilleure nuit de ma vie).  Concernant les repas, que ce soit le buffet du soir ou le petit déjeuner du matin,…",Léo M a écrit un avis (juin 2022),"Mulhouse, France",bubble_50,no
Peu mieux faire… rapport qualité prix insuffisant,"Nous venons d’y faire un séjour à plusieurs familles et plusieurs générations. Certains collaborateurs très bien, mais la quasi totalité dépassés par la masse de visiteurs. Trop de monde, pas du tout assez de personnel, des files à n’en plus finir quoi que vous vouliez faire, piscine fermée sans explication le lundi de Pentecôte, aucun restaurant ouvert entre 11h et 13h pour boire un verre si vous n’êtes pas membre d’un club VIP… c’est pour le moins étonnant pour un hôtel de ce standing. A l’arrivée, nous avons laissé nos bagages à la bagagerie, c’était une erreur. Elle est à l’extérieur de l’hôtel, et à notre retour du parc, pour les récupérer, impossible de passer par l’intérieur et personne pour nous aider. Résultat,  nous et nos affaires étions trempés. Aucun intérêt à…",AHDCH a écrit un avis (juin 2022),"Lausanne, Suisse",bubble_30,no
Séjour au Compass Club exceptionnel,"Nous avons passé deux nuits dans cet hôtel en profitant du Compass club et quel régal ! Un voiturier qui s'occupe de notre voiture et de nos bagages, une réception privé au calme, c'est le top pour attaquer notre séjour ! Petite pause au salon privé avant d'attaquer la journée.   Le soir, retour a l'hôtel pour découvrir la chambre et encore des bonnes surprises : chambre au dernier étage avec balcon et vue sur le lac ! Le top !  Deux grands lits confortables et surtout un calme absolu !   Le petit déjeuner dans le salon privé est top ! Le goûter est également un bon moment pour prendre des forces !  En plus des personnages étaient disponible tous les soirs pour faire des photos avec nous !  Pour le départ, on laisse les valises dans la chambre et la conciergerie gère le reste ,…",Nitroza a écrit un avis (mai 2022),"Chauffailles, France",bubble_50,yes
Accueil agréable,"Super hôtel , un accueil très agréable . Chambre et salle de bain propre.  il y avait tout ce qu'il fallait dans la chambre . 2 bouteille d'eau , thé...  .  Mon fils a pu rencontrer Mickey dans l'hôtel  et sa c'était top pour ses 9ans👍",Helena R a écrit un avis (mai 2022),"None, None",bubble_40,no
"A fuir absolument, vols dans cet hôtel","Le séjour aurait pu être parfait si je n'avais pas été victime du vol de ma veste en cuir noir dans la chambre 5206 de l'hôtel. Nous avons réalisé le check out de notre chambre le jour de notre départ à 8h30 du matin, et nous avons laissé notre valise et notre sac à la consigne de l'hôtel, nous permettant de visiter le parc de Disneyland une dernière journée. Nous sommes revenus à l'hôtel le jour même à 23h afin de récupérer notre valise et notre sac à la consigne, puis on est rentré chez nous à Paris en voiture.  Dès mon arrivé à notre domicile à minuit, je me suis rendu compte que ma veste était manquante dans ma valise car mes clés de maison était à l’intérieur de ma veste, je ne pouvais donc pas ouvrir ma porte d’entrée. J’essaye d'appeler le numéro de l’hôtel mais rien à…",Fascoche a écrit un avis (mai 2022),"Eindhoven, Pays-Bas",bubble_10,no
A fuir absolument!!,"Beaucoup trop cher! Le rapport qualité/prix est très mauvais! L’hôtel et l’entretien de celui-ci a 30ans (l’âge de l’ouverture du parc)  Un conseil, prenez un hôtel à Val d’Europe, le prix est moins cher, de meilleure qualité, hôtel moderne, des navettes gratuites jusqu’à disney.  Nous avons réservé une nuit d’hôtel et 2 jours de parcs (nous étions juste un couple), cela nous a coûté 900€!  Au départ, on voulait prendre 2 nuits mais on vous force a prendre les entrées aux parcs meme si vous arrivez le soir, et le prix était de 1’600€! Par conséquent, la 1ere nuit a été prise à val d’Europe pour 150€!   Lorsqu’on voit la qualité de l’hôtel, surtout les salles d’eau qui ne font même pas 2*, un buffet tel une cantine pour le prix qu’on paie, c’est honteux!  L’hôtel est a 25 minutes…",Marina D a écrit un avis (mai 2022),"Genève, Suisse",bubble_10,no
