titre_comm,comm,date,loc,note,photo
"Excellent rapport qualité-prix, buffets remarquables ( petit-déjeuner et dîner) et chambres confortables."," Après avoir testé deux fois l'hôtel anciennement New-York, nous avons voulu essayer le Cheyenne plus abordable et dont la décoration des chambres nous plaisait.  Nous n'avons pas regretté notre choix. Literie très confortable, personnel sympathique et surtout,un buffet au top alors que la nourriture chez Disney n'était pas forcément un de nos meilleurs souvenirs. Bien sûr, l'hôtel et la demi- pension sont très chers comme de partout à Disney mais quand on a la qualité en face, ça passe beaucoup mieux.Niveau accès,la navette se prend très facilement en sortant du parc ou de la gare TGV. Nous n'avons jamais attendu plus de 10 mn et c'est ultra rapide.Bref, nous reviendrons !  ",Claire G a écrit un avis (févr. 2022),"Tassin-la-Demi-Lune, France",bubble_50,yes
Belle expérience,"Ayant déjà séjourné dans un hôtel Disney (séquoia) il y a qq années, j’étais perplexe quand à ce séjour dans un nouvel établissement Disney. Cette fois ci nous avons passé un agréable séjour, l’accueil est parfait et rapide, tout est bien organisé. Quand à la chambre, rien à redire non plus. Chambre triple proche de la réception. Séjour parfait",Anne G a écrit un avis (févr. 2022),"Harfleur, France",bubble_50,no
Bof bof,"Tres moyen, en dehors du décor bcp de choses seraient à revoir... La propreté dans les chambres laisse à désirer (option miette et moutons au sol, supplément poils dans la baignoire 🙉🙈) Basse saison mais prix des repas indécents (102€ pour deux adultes et une enfants de 5 ans pour un buffet sans service à table et 3 softs drinks) ne pas cherche le côté intimiste, on a l'impression de manger dans un hangar bruyant et grouillant de monde. Bref au vu du prix payer, mieux vaut passer son chemin ou prendre un airbnb... Je n'y reviendrai pas ! ""Woody m'a tuer""",Marine N a écrit un avis (févr. 2022),"Avignon, France",bubble_30,no
Hôtel qui contribue à la magie Disney,"Séjour de 2 nuits, 1ère nuit la chambre été placée près de la porte du bâtiment (17), à chaque passage, le bruit de la porte d entrée raisonné dans notre chambre, donc passage jusqu'à 23h/00h00 et le dès le matin à 7h00, la nuit fût compliquée. Le lendemain, nous en avons fait part à la réception et nous avons pu avoir une chambre aussi bien placé que la 1ère et cette fois ci le calme absolu toute la nuit. Super réactivité, merci !  Sinon hôtel sur le thème toys story pour la plus grande joie des enfants, avec un personnage les matins dans le hall de l hôtel 👍 !  Literie au top, et plusieurs coussins en plus disponibles dans la commode de la chambre de divers sortes (plumes, mousses,..)  Navette de bus régulière, on a jamais attendu plus de 10 minutes  Restaurant buffet varié …",Céline K a écrit un avis (févr. 2022),"None, None",bubble_40,no
Super ambiance,On a adoré l’ambiance de cet hotel .  Les chambres sur le thème de Woody sont chaleureuse et propre .  L’ambiance western est poussé jusqu’au bout et dans tous l’hôtel . On se croirait donc un autre monde le temps de quelques jours .  Le seul bémol : l’hôtel et vaste et suivant où vous vous situez il faut marcher beaucoup beaucoup …,Parigodu69 a écrit un avis (janv. 2022),"Lyon, France",bubble_40,yes
Déception,"Arrivée à 9H00, pas grand monde, passage rapide en réception, accueillie par une dame au prénom de Juliette il me semble, très très sympathique, et aimable. Cependant, nous aurions du recevoir un SMS qui aurait dû indiqué le numéro de la chambre, SMS jamais reçu, a 22H il a fallu s'orienter encore une fois à la réception, mais là beaucoup plus de monde, plus de 30 minutes d'attente, peu de personnel de prévu, ce qui explique l'attente soit, une fois devant le ""réceptionniste"", accueil bâclé, ""ça arrive à d'autre"", ni plus ni moins.. La moindre des choses c'est de présenter ses excuses même si ce n'est pas littéralement de sa faute ! PS : petit coucou à l'un des vigiles, pas très motivé à bosser, assis derrière un bureau en face des portes d'entrée, avec d'énorme plexis, pas…",Cda a écrit un avis (janv. 2022),"None, None",bubble_30,no
Parfait !,Séjour parfait à l'hôtel Cheyenne ! La chambre familiale était top (propre et spacieuse avec une baignoire). Le personnel est très agréable ! Le petit déjeuner buffet est très varié tout comme le buffet à volonté du restaurant pour le midi et/ou le soir ! Top!,Davou a écrit un avis (janv. 2022),"Blegny, Belgique",bubble_50,yes
Pas encore arrivé et déjà des souci,"Je suis très encolere nous arrivons lundi et nous avons acheté notre séjour pour 3 jours l ors de l achat je me suis trompé et donc appelé le service client pour fair la modification suite à ma chambre en payant bien sur la différence sauf que le service client vien de m envoyé un mail en me disant que ayant aucun retour ni réponse de la part de disney il annulé ma demande et qu il vont me remboursé d ici 10 jours et ne peuvent me satisfaire nous somme même pas encore arrivés que sa commence mal!!! bonjour le service client et après vente de disney ,je trouve honteux qu il.et impossible de les joindre car même moi j ai essayé de faire les démarches de mon côté impossible alors déjà que l on paye une fortune entre les attractions et les spectacles annulée à la dernière minute met…",Cindy O a écrit un avis (janv. 2022),"None, None",bubble_10,yes
Au top,"Super séjour   Les chambres propres.  Les restaurants en Demi pension à volonté sont parfaits   la salle de restauration et la réception avec un personnel toujours souriant et prévenant.   Accès rapide aux parcs,   tout le monde est ravis.",Celollivier a écrit un avis (janv. 2022),"None, None",bubble_50,no
Super séjour!,Super séjour! Les chambres doubles sont très confortables et la literie aussi. L’hôtel est bien situé dans le parc (pas loin des attractions). Et le restaurant de l’hôtel est également très bien. C’est un buffet avec beaucoup de choix et des produit de bonne qualité par rapport à d’autres restaurants du parc.,Carla a écrit un avis (janv. 2022),"None, None",bubble_40,no
Bon hôtel,"Bon hôtel avec de belles petites chambres cependant, la chambre n’était pas spécialement propre bien dommage, par contre les repas avec buffet à volonté la folie, beaucoup de choix sur tout, les employés sont à votre service et tout cela est bien",florian b a écrit un avis (janv. 2022),"La Londe Les Maures, France",bubble_40,no
Rentable et non bien être des clients,"Nous avons passé une nuit du 6 au 7 janvier dans cet hôtel pour les 4 ans de ma fille , mise à part la chambre et l’extérieur des bâtiments, nous n’avons profité de rien, en arrivant à l’hôtel aucune place de disponible au parking, à l’hôtel on nous dit trop d’arrivé ce jour , plus de 600 donc il faut se garer ou il y a de la place, trottoir, place du bus , déposé minute, même sur les places handicapés car pas d’autre choix , je trouve ça déjà limite,il y avait des voitures partout , une vrai galère  ….a la réception plus d’une heure d’attente pour récupérer les places de parc,  au restaurant plus de place trop de monde alors pourquoi prendre autant de réservation surtout dans la situation actuelle ….. hôtel en lui même bien pour ce qu’on a pu voir J’ai fais plusieurs fois ce…",Amandine a écrit un avis (janv. 2022),"None, None",bubble_20,no
Juste Parfait,"Nous avons passé 1 nuit a cet hôtel . Tout est parfait, accessible via une navette depuis la gare, le personnel est très agréable, toujours prêt a rendre service. L'hôtel possède une petite boutique ainsi qu'un Starbucks café. Niveau chambre, RAS, propre, fonctionnelle et literie de bonne facture. Le petit déjeuner est varié (sucré salé). Une très belle surprise cet hôtel, nous recommandons fortement !",canto30 a écrit un avis (janv. 2022),"Laudun-l'Ardoise, France",bubble_50,no
Très bien !,Très bon hôtel !  Très bien entretenu ! Chambres propres et fonctionnelles. (Une douche à la place de la baignoire aurait été plus pratique) Petit déjeuner et buffet à volonté du soir très très bien ! Personnel très agréable et serviable.  Bagagerie très pratique pour les valises.  Navette régulière,Carlito74200 a écrit un avis (déc. 2021),"Thonon-les-Bains, France",bubble_50,no
Un personnel très sympathique,"Hôtel très proche du parc Disneyland (5 minutes en navette gratuite ou 12 minutes à pied le long d'un cours d'eau très bucolique uniquement piéton). Super literie, chambre et salle de bain propre.  Tv dans la chambre. Décor sur le thème de Toys Story. Restaurant de type buffet : petit déjeuner (sucré et salé) et repas avec une boisson sans alcool. Seul bémol, ce sont toujours les mêmes plats, mais les séjours étant souvent courts, ce n'est pas trop gênant.  Le personnel est vraiment très très sympathique et devance nos demandes. Il y a pourtant énormément de monde. Une boutique sur place permet de rapporter quelques souvenirs. Un service très pratique quand on arrive (et que la chambre n'est pas prête donc avant 15h) ou quand on part (et que l'on veut profiter du parc après…",gourmete_gourmande a écrit un avis (déc. 2021),"Pau, France",bubble_40,no
Plus jamais,"Cet hôtel est terriblement moche, déprimant, dépressif, dégoûtant…J’avais hâte de partir, tout est en plastique, d’une qualité médiocre. L’hôtel 1 étoile. Trop cher. À oublier ce séjour au plus vite. Plus jamais! Beurk.",barbara s a écrit un avis (déc. 2021),"Nice, France",bubble_10,no
Hors de prix,"C’est un hôtel qui ne devrait pas obtenir plus d’une étoile. C’est cher, cheap, sans âme.  Il n’y a pas de brosse pour les toilettes. Le décor se voulant sur le thème de toys story est plus dépressif que ludique.",Nicolas B a écrit un avis (déc. 2021),"Nice, France",bubble_10,no
Hôtel cher pour la prestation,"Hôtel bien situé près du parc . Accueil à la réception agréable . Chambre quelconque, impossibilité de dormir avec le bruit du chauffage .. courant d air au niveau de la fenêtre  Rideau de baignoire un peu cheap. Hôtel trop cher pour la prestation hôtelière .",Heloise62 a écrit un avis (déc. 2021),"Lille, France",bubble_30,no
Bien,"Hôtel sympa ambiance western. Chambre propre et literie confortable.  Mais vieillissant (porte et chrome salle de bain vraiment uses). Accueil à la réception mitigé. Certains moins aimables que d'autres  Nous n'avons pas testé le petit déjeuner ni le dîner, vu les prix pratiqués nous avons préféré Starbucks et disney village pour manger. Bien situé par rapport aux parcs, on est très vite arrivé avec le bus.",at972 a écrit un avis (déc. 2021),"None, None",bubble_40,no
Recommandé malgré le prix élevé,"Hôtel très sympa avec une ambiance western, on se croirait presque dans une ancienne ville du Fare West. Les chambres sont assez grandes et propres même si évidemment le prix est élevé par rapport au confort de la chambre. Bon petit déjeuner mais un peu cher. A 20 minutes environ à pieds du parc. Staff plutôt pro et sympa. Le restaurant est par contre très cher (26 euros pour un enfant de 3 ans !!!) et nous n'y sommes donc pas allés (plus de choix à disney village)",DjouleandKari a écrit un avis (déc. 2021),"Cergy, France",bubble_40,no
Rien d'exceptionnel ,"Contrairement au descriptif donné sur le site, il y a des oreillers dans les chambres. La réservation ne correspond pas lors de notre arrivée ! Nous avions payé et réservé pour une chambre avec 2 lits doubles et on se retrouve avec une chambre 1lit double et 1 lit gigogne! Obligée de demander à la réception le changement de chambre. 1ère chambre pas propre du tout mai la 2ème propre. Lit propre et confortable. Parcontre lors de votre arrivée on vous informe que vous recevrez sms avec le numero de votre chambre et bien à partir de là à vous de vous débrouiller pour trouver votre immeuble et votre chambre.",Soe974 a écrit un avis (déc. 2021),"Loire-Atlantique, France",bubble_30,no
