titre_comm,comm,date,loc,note,photo
hôtel abandonné...,"ou est passé le capitaine de ce navire à l'abandon???  hôtel qui se dégrade au fil des mois,il est vraiment temps qu il soit rénové il est hors d'âge... mais si ca n'était que cela ca ne serait pas bien grave en soit,le pire est l'état de propreté général de l'établissement.au secours...  De loin ca passe et encore...mais alors ne touchez à rien!tout est sale et avec une couche de crasse, de poussières, comptoirs, rampes d'escaliers, portes tout est bon à décaper!  heureusement il y a du gel hydroalcoolique qui à trouvé une nouvelle fonction: lavage de mains!  ils ont vite oublié la période covid à disney,les protocoles de nettoyages devaient être tout autre...enfin j'espère!!!!  la chambre:propre...juste ce qu'il faut...le cadre et le meuble sales.  Au gouter du lounge, on se…",clochette36 a écrit un avis (juil. 2022),France,bubble_10,no
Très bon séjour mais réception et accueil très moyen.,"Après plus de 40 séjour à notre actif, nous retournons à notre hôtel de prédilection, le séquoia. Dans un premier temps, l’accueil fût assez désagréable, nous revenons à la réception car à 16h nous n’avions toujours pas de sms concernant le numéro de notre chambre (nos valises étant dans la voiture sous le cagnard), après la demande de notre numéro de chambre, j’ai demandé un badge d’anniversaire pour ma petite fille, le cast prénommée Vicenzo nous as répondu que « les badges ne ce font pas dans la journée et qu’il n’y en avait plus », bon, pas grave mais cela aurait pu être exprimé plus gentiment, sachant que ma petite fille était là. Nous allons donc dans notre chambre (1273), Chambre impeccable, lit parfaitement fait, mais ni savon ni papier toilette, forte heureusement une…",Woomyowo a écrit un avis (juil. 2022),"Narbonne, France",bubble_30,no
un hôtel que je recommande énormément ,je suis allé à cet hôtel il y a quelques années je voulais mettre une autre date mais il y avait pas de dates disponibles enfin bref c'est mon hôtel préféré depuis des années j'adore l'ambiance la cheminée dans l'hôtel et cetera et vraiment je suis allé deux fois après avoir testé Cheyenne bientôt ce sera à New York mais en tout cas l'hôtel Sequoia Lodge c'est mon hôtel préféré depuis des années et j'ai même le pin trading officiel Sequoia lodge,durand k a écrit un avis (juil. 2022),"Meudon, France",bubble_50,no
Déception...,"Nuit du 14 au 15 juillet 2022. Déception...  Nous sommes habitués à Disneyland. Disneyland demande les dates de naissance des participants et savait donc très bien que c'était pour l'anniversaire de notre fille. Résultat ? Rien. Pas la moindre attention ni le moindre présent pour un prix beaucoup plus cher que les quais de Lutèce, et le tout sans petit déjeuner compris... En prime de de l'enduit dans notre chambre et des spatules dans la salle de bains... Bref, nous adorons Disney, mais il est très clair que dans la qualité de l'accueil à l'hôtel, les prestations et le rapport qualité / prix, Disneyland c'est complètement fait dépassé par la petit Gaulois. Le lendemain, nous avons été au Quai de Lutèce au Parc Asterix. Sans savoir que c'était l'anniversaire de notre fille :…",ben0itm83 a écrit un avis (juil. 2022),"Offranville, France",bubble_20,no
Très déçue,"Ce n’est pas la première fois que nous venons dans cet hôtel. Quelle déception!!!! Nous avons été mis dans un lodge, laine de verre apparente et échafaudage autour de notre fenêtre. Une prise pour toute la chambre . Confort très rudimentaire. Moi qui voulait transmettre la magie Disney à mes enfants ,on en est loin! Ils ont préféré l’appart hôtel de la  veille …….  Personnel charmant , c’est bien le seul point positif avec la piscine .",aude1623 a écrit un avis (juil. 2022),"Locmaria-Plouzané, France",bubble_20,no
Echafaudages devant la chambre et ouvriers....chambre vétuste,"Nous étions déjà sur le parc quand nous avons reçu notre n° de chambre. Ma fille a voulu en profiter pour se reposer un peu avant de repartir jusqu'au show de 23h. Et là douche froide : impossible d'ouvrir la fenêtre, bruit des outillages empechant un quelconque repos, ouvriers qui faisaient des allers-retours devant la chambre, bâches partout dans l'immeuble.  Etant donné que j'avais déjà sorti les affaires et vu le timing serré sur ces parcs, tout le monde sait bien que je n'allais pas revenir à la réception demander à changer... Le service commercial m'a pourtant indiqué, 10 jours plus tard, qu'il fallait en faire part de suite, sinon c'était trop tard et tant pis pour nous;  ils savent très bien aussi qu'on ne le fait pas pour un court séjour et c'est aussi pour ça qu'ils…",zizou3133 a écrit un avis (juil. 2022),pessac,bubble_10,yes
Au top hormis la restauration,"Nous y serons séjourné une nuit avec 2enfants. L'hôtel est très propre et accueillant. Le personnel au top. Nous avons pu bénéficier de la piscine intérieure qui à mon sens est petite et assez bruyante...il n'y avait pas assez de transat pour tout le monde et peu d'endroits pour poser sa serviette (fournie par l'hôtel).  L'environnement est calme et la chambre assez grande pour 4. Une seule prise électrique est accessible (l'autre dans l'entrée...).  Nous déplorons cependant les tarifs de la restauration : qu'est ce qui justifie un petit déjeuner à 24€ pour un adulte (d'autant que vous considérez qu'un enfant de 12ans =adulte) ? Et le tarif du buffet de l'hôtel est aussi exorbitant, à 38€ pour les plus de 12ans... nous avons dû malheureusement passer notre chemin au regard de…",Misslo180104 a écrit un avis (juil. 2022),"Barraux, France",bubble_40,no
Agréable et inattendue séjour,"Je dois vous avouer avoir eu très peur en lisant les avis négatives  précédents. Au point d'hésiter à annuler mon séjour avec mes nièces de 2 jours à Disneyland. Et bien la surprise fut agréable. J'avais réservé dans la partie Golden premium de l'hôtel dans la chambre 5170. On va commencer par la partie négative qui a value la perte de la note maximale. Il est inconcevable en 2022 de disposer d'une seule prise électrique ! Heureusement grâce aux avis précédent j'avais pensé à amener une multiprise. Propreté, rien à redire de la chambre pour 2 adultes et 2 enfants à la salle de bain. Et contrairement à ce que j'ai pu lire, la climatisation marchait parfaitement ce qui en plein canicule était salutaire ! Petit déjeune et goûter dans le lounge ""Golden"" bien garnie et bons. Accueil,…",Nguyen H a écrit un avis (juil. 2022),"Rennes, France",bubble_40,no
de plus en plus déçue,"Nous avons séjourné 3 nuits en goden forest club dans cet hôtel, ce n'est pas la première fois. Nous sommes des habitués nous y séjournons souvent et de ce fait soyez en sur rien ne sera fait pour rendre votre séjour inoubliable.  Plus vous y aller plus y vous connaisse pas ou font semblant de pas vous connaitre. Nous avons fété l'anniversaire de ma petite fille qui fêtait ces 10 ans. Nous avons demandé si pour cette occosion il ne décorait pas la chambre (avec supplèment bien sur) . La réponse était non nous ne faisons rien, nous avons à notre actif plusieurs séjours en golden forest depuis plusieurs années..  Ma fille a du mener avec elle la décoration et l'a décorée elle même. Trouvez vous normal qu' avec autant de séjours, on n'est pas fait le geste de décorer, cela coutait…",276sally a écrit un avis (juin 2022),"Marseille, France",bubble_20,no
séjour agréable dans l'ensemble mais...,"Nous avons passé deux nuits dans cet hôtel. Habitués des Hôtels Disney, c'est la première fois que nous séjournions dans celui-ci. Le point positif principal est bien évidemment la proximité avec le Parc (environ 10 minutes à pieds).  Le personnel comme partout est toujours agréable et poli, c'est agréable. Nous retenons cependant des chambres vétustes, qui bien que propres, méritent de toute évidence un gros rafraichissement... on est un peu déçus quand on arrive sur place c'est dommage compte tenu des prix appliqués. Le restaurant est bon, mais là aussi nous avons été surpris de l'ancienneté des lieux. Cet hôtel d'un coup de neuf !",JulienChrys a écrit un avis (juin 2022),"Nîmes, France",bubble_30,no
agréable et chaleureux,Un bel hôtel cosy et chaleureux.  Un look un peu rétro mais qui en hiver fait plaisir. La literie est plutôt bonne et à trois nous avons eu deux grands lits. Le buffet petit déjeuner est plutôt bien garni mais un peu cher pour les enfants.  Une grande et belle cheminée au bar pour boire un cocktail et se délasser après une journée bien chargée.  La rencontre personnage est un plus le matin ça met en jambe pour aller au parc.  ,Kami M a écrit un avis (juin 2022),"Lyon, France",bubble_40,yes
Déception ,"On se fesait une joie de séjourner pour la première fois dans cette hôtel Disney... Grosse déception ! Promesse non tenu lors de l'anniversaire d'une enfant, la réception de l'hôtel nous a annoncé qu'il y aura quelque choses le jour de l'anniversaire ainsi que la central au téléphone... et rien! C'est ça la magie ??! !!??  Beaucoup d'attraction en panne, en plus des travaux dans tout le parc et de la vue de la chambre d'hôtel sur des échafaudages ... Payer ce prix pour 3nuits, et avoir une chambre vieillot, délabré, avec la tapisserie déchirer, une baignoire en plastique, un manque de prise électrique... Et le petit bonus un parc à moitié fermé !?!?! C'est une blague ?! ",AVA CRB a écrit un avis (juin 2022),"Rochefort, France",bubble_20,no
Séjour 2 nuits 3 jours Hôtel Séquoia Lodge,"Séjour du 24 au 26 mai 2022 au Séquoia Lodge (3 adultes 1 enfant) Dès nôtre arrivée la magie de Disney a opérée :  Nous avons été sur classés que ce soit l'accueil (Disney Express) le service bagagerie la réception... les vigiles, les serveurs  (restaurant) tout était parfait un grand merci à tout le personnel Disney qui a su rendre magique l'anniversaire de Léa (13 ans) nous sommes répartis le cœur lourd mis les yeux remplis d'étoiles mille mercis",olivia t a écrit un avis (juin 2022),"Dunkerque, France",bubble_50,no
Superbe séjour !,"Nous avons passé un très bon séjour en famille dans cet hôtel Qui se fond parfaitement dans la nature ,ce qui fait Du bien après une journée passée au parc Chambre avec le confort nécessaire nécessiterai un petit rafraîchissement c’est vrai mais tout y était, petit déjeuner correct et personnel très avenant , nous reviendrons !",fiscane a écrit un avis (mai 2022),"Bonchamp-lès-Laval, France",bubble_50,yes
mérite rénovation,"hôtel vieillissant, longs couloirs , on traîne ses bagages dans les escaliers sans ascenseurs. Toujours très propre ,mais odeur de vieux meubles et vieilles moquettes tenace qui imprègne les habits , peu de prises de courant pour recharger. A noter ,super literie qd même, climatisation très bruyante voir insupportable si fonctionne un peu .",jmc a écrit un avis (mai 2022),"None, None",bubble_40,no
Très agréable,"Personnel très accueillant, chambre confortable et propre. Nous avons passé une nuit paisible. Petit déjeuner buffet à volonté très varié et très bon. Je recommande cet hôtel. Nous ne sommes pas allés à la piscine pour pouvoir profiter du parc au maximum😊 donc aucun avis dessus...",STEPH51_FROMCHALONS a écrit un avis (mai 2022),"Châlons-en-Champagne, France",bubble_50,no
Séjour convenable,Hôtel très bien situé avec un cadre très sympa. On est tombé sur une chambre moyenne qui mériterait d’être refaite. Sinon petit déjeuner très correct avec personnel très sympa. Le buffet du soir est très bien achalandé mais la salle reste très bruyante. Je le recommande quand même et remercie le personnel pour son amabilité et son professionnalisme.,4fillesdu05 a écrit un avis (mai 2022),"Gap, France",bubble_40,no
Très correct ,"Le Petit dejeuner et le dîner sont très bien  et diversifiés ,il manque des prises à côté des lits ,après cela reste bien trop cher malgré tout,40€ pour 1 petit dej adulte et 1 enfant et 66€ le dîner pour deux on paye le même prix alors que la piscine est fermée ,dommage ",nicolaswrf a écrit un avis (mai 2022),"None, None",bubble_40,no
