titre_comm,comm,date,loc,note,photo
Séjour 30ans Disney,"L’accueil top, sauf que notre réservation était mal classée  donc l hôtesse a dû chercher un peu ! Mais rien de grave.  Chambre, bâtiment au calme, chambre et salle de bain propre. Il y fessait juste un peu froid la nuit.  A l entrée du bâtiment odeur de cigarette désagréable et mégot au sol (dû au manque de respect des gens 😬😬)  Le petit déjeuner très bien  Parking suffisamment grand  Arrêt de bus pour le Park à proximité durée trajet très court  Très bon séjour",Nessa_851 a écrit un avis (avr. 2022),"None, None",bubble_40,no
Hôtel à proximité mais très moyen,"Hôtel à proximité de l’hôtel et très bien desservie. On a eu l’occasion de rencontrer des personnages Disney dans l’hôtel, les enfants étaient aux anges. La chambre était simple mais propre. Les points négatifs : la literie était juste horrible, on a très peu dormi pendant les 2 nuits. On entends absolument tout ce qui se passe dans les chambres à côté ou le couloir, les gens font un bruit monstrueux quand il rentre tard et ça réveille tout le monde, aucun respect des personnes qui ont pas le même rythme. On a pris la demi-pension et on a mangé à l’hôtel, nos 4 repas étaient absolument identique aucune variété… ça reste le formule 1 de Disney donc ça dépanne quand on a un petit budget mais à l’avenir j’opterai pour un autre hôtel.",Estelle O a écrit un avis (avr. 2022),"None, None",bubble_30,no
Disney Santa Fe,"Hôtel Nickel, propre, calme (on était au bord de la rivière), petit soucis avec nos clé mais vite réglé à l'accueil. Petit bémol, plus de savon comme avant. Donc si vous compter sur les savons donnés par l'Hôtel, c'est fini, prenez les vôtres.  Et dans les Parcs, le réseau mobile c'est vraiment lamentable. ça ne vient pas de moi, plusieurs personnes se sont plaintes de ça. Faut faire quelque chose là dessus. Vu le monde qu'il y a dans le parc, c'est vraiment pas un luxe !!!!!",olivier_niels a écrit un avis (avr. 2022),Bruxelles,bubble_40,no
hotel sale,"Chambre sale poussièr eou il a le lavabo au dessus sur la planche au dessus des toilettes, trace de dentifrice sur le miroir. tache a cote de la bouilloir (j ai nettoyer avec une lingette les taches sont tout de suite partie)  J ai demander aussi a l'acceuil de l hotel un petit plus( un coloriage imprime ou un petit mot rien n as ete fait ) pour l anniversaire de mon fils il n ont rien fait.",Lily P a écrit un avis (avr. 2022),"None, None",bubble_10,no
Hôtel très sympa !,"Super séjour à l'hôtel Santa Fe, bien accueilli,  très grande chambre, bien équipé, lit confortable, petit point négatif des cheveux pas enlevé dans la baignoire et sur le sol de la salle de bain à notre arrivée. Très bon repas et petit déjeuner à la Cantina avec un très large choix de nourriture.",Pauline a écrit un avis (avr. 2022),"None, None",bubble_40,no
Séjour 3 jours,"Hôtel sympa, navette directe et surtout souvent. Chambres correctes. Attention lit pour 2 personnes, couette trop petite, manque d'oreillers supplémentaires, manque de serviette pour mains, manque verre à dent. Petit déj top, bon à 21 euros, heureusement que c'est top, c'est 21 euros par personne par jour. Hôtel propre.",Josiane M a écrit un avis (mars 2022),"None, None",bubble_40,no
Pas mal,"Hôtel sympa avec une super thématique cars !!! Chambre pmr attribuée très grande avec 2 salle de bains, propreté impeccable Système de navettes gratuites pour aller aux parcs disneyland très efficace Manque a mon goût un petit snack pour manger des pizza ou croque monsieur... Car il n y a qu un resto à volonté",tatazoe a écrit un avis (mars 2022),"Montpellier, France",bubble_40,no
Bien,"Pour venir passer un week-end avec les enfants très bien. Rien d'exceptionnel mais bien. L'accueil parfait. Propre. Navette jusqu'au Parc Disney gratuite, 5 minutes. Parking gratuit. Bon literie, nous avons bien dormi. Calme.",Monika l a écrit un avis (mars 2022),"Lille, France",bubble_30,no
Bon hôtel mais....,Bon hôtel mais gros bémol ça dit que ça fait tout pour les enfants et le lit parapluie et sans matelas bien dommage quand même. Sinon repas et petit déjeuner complet sur le thème mexicain avec beaucoup de choix varié. Navette jusqu’au parc vraiment top.,ptitbou64 a écrit un avis (mars 2022),"Oregue, France",bubble_30,no
Hôtel qui a mal vieilli,Pour commencer oui c’est un des hôtels les moins cher de Disneyland mais cela ne justifie et ne permet pas tout. Pour moi clairement il y a un petit  du laissé aller pour commencer vous le verrez sur les photos la baignoire a de nombreuses places des marque le carrelage se détaches toutes les lumières ne fonctionne pas problème d’ampoules et les toilettes trace de calcaire. Les tapis dans les chambres question hygiène très moyen à notre époque. Pour moi on est tout de même dans un trois-étoiles et la magie de Disney je n’ai pas retrouvé C’est un hôtel qui vieillit mal sans mauvais jeu de mots sur un parc très connu en Europe la rigueur allemande manque dans l’entretien de l’hôtel. Idem pour le petit déjeuner comme vous le verrez sur les photos un coup de peinture pas du luxe…,Calimerot1 a écrit un avis (mars 2022),"La Chaux-de-Fonds, Suisse",bubble_20,yes
Parfait,"Séjour parfait, très bon accueil , super organisation . Nous recevons un sms quand le chambre est libre , service de bagagerie. Nous avons déjeuné à la cantina ( restaurant de l hotel) , au premier abord effet un peu « usine » mais finalement tout s organise très bien et le personnel est parfait.  Je recommande cet hôtel",Liseon a écrit un avis (mars 2022),"Quimper, France",bubble_50,no
On s'en souviendra encore dans 30 ans,"On a passé un super séjour ! Malgré énormément de monde en ce 1er jour des 30 ans, nous n'avons pas du tout attendu à l'hôtel. L'équipe a été super gentille et souriante.   La chambre était parfaite. Propre et spacieuse.  Le petit déjeuner à la Cantina était délicieux et l'équipe était adorable.  Il y avait largement de la place sur le parking pour se garer.  La navette passe régulièrement.  C'était génial !",autan74 a écrit un avis (mars 2022),"Saint-Julien-en-Genevois, France",bubble_50,yes
Voyage avec ma tribu,Un accueil...au top Un restaurant...au top. Des chambres....au top Et un grand plus pour une certaine Cécilia qui travaille au bar et qui a été d un bienveillance et d'une gentillesse que l on ne trouve pas souvent Bravo à vous,sylvie b a écrit un avis (mars 2022),"None, None",bubble_50,no
Beau séjour mais Trop d'attractions fermées,"Nous avons séjourné au Santa Fé, Hôtel simple, propre et disposant de toutes les commodités pour un week-end en famille, bémol sur l'isolation phonique. (navette gratuite est un  +) Restaurant agréable. dommage que l'Hôtel ne soit pas joignable, j'ai oublié ma carte d'identité à la réception (cni de moins de 6 mois) injoignable par téléphone et aucune réponse par mail. Concernant les parcs, tout est joli et propre mais pour un séjour du 30 au 31 Janvier 2022, beaucoup trop d'attractions fermées, de même pour les restaurants et boutiques, c'est bien dommage ! cela enlève de la magie au séjour.",Nadège M a écrit un avis (mars 2022),"None, None",bubble_30,no
Ravis de notre séjour,"Bien que l'un des hotels les moins chers de Disneyland Paris, le Santa Fé a tout d'un grand: les petites attentions qui font la magie étaient au rendez-vous pour notre premier séjour. Le personnel a été au petit soin, de l'accueil au personnel de nettoyage, et le message personnalisé de bienvenue sur la télévision fait sourire. Gros plus qui nous a charmé: les boissons chaudes offertes via les cartes, parfait pour les amateurs de café ! La chambre est spacieuse, agréable, gros coup de coeur pour la salle de bain et surtout la baignoire ! Les enfants étaient ravis de repartir avec leur bouteille de shampoing aux couleurs de Cars, l'après shampoing sent en plus très bon. Le radiateur de ma salle de bain ne fonctionnait pas mais finalement la chaleur immediate de l'eau a vite palié…",Annie a écrit un avis (févr. 2022),"None, None",bubble_50,no
nuit en famille,"hôtel top, proche du parc avec la navette (5 minutes en bus), chambre assez grande et lit un peu dur par contre, boisson chaude offerte sur les 2 jours grâce aux places, possibilité de voir des personnages le soir de 19h30 a 22h00 sympa pour les enfants, restaurant un peu cher pour un buffet, je recommande cette hôtel",Maxime L a écrit un avis (févr. 2022),"Amiens, France",bubble_40,no
Parfait!,La chambre est propre et la literie est juste parfaite! L'ambiance de l'hôtel correspond parfaitement à l'esprit du film. De plus la navette gratuite permet de laisser la voiture sur le parking de l'hôtel sans avoir à payer celui du parc...,Aurel51470 a écrit un avis (févr. 2022),"Suippes, France",bubble_50,yes
Correct,Hôtel correct même s’il est assez vieillot mais satisfaisant pour le prix exercé à Disney.  La déco est correct et le personnel était très agréable.  Navettes très pratiques lorsque nous avons pas de voiture. Nous y reviendrons avec plaisir,26Ben26 a écrit un avis (févr. 2022),"Valence, France",bubble_50,no
Sejour 7 et 8 février 2022,"Sejour 2 jours et 1 nuit dans le santa fe. Les enfants ont apprécié l'ambiance cars. Nous avons trouvé cet hôtel un peu vieillot. Chambre visuellement propre mais plein de poussières là où on fait pas le ménage tous les jours.... Une chaussette sale était accrochée au niveau du boitier d'alarme incendie.  Les anciens locataires devaient êtes gênés par la lumière rouge de ce boîtier pour dormir... Salle de baim qui mérite renovation. Aération vraiment bruyante dans la chambre, pour dormir c'est assez gênant.  Lit 140 cm,  que nous avons pas trouvé extrêmement confortable (matelas dur à ressort). Pour une nuit, ça passe mais pour un séjour plus long, à déconseiller. Pour nous, ce n'est ni plus ni moins le formule 1 de Disney ! En amélioré évidemment mais faut pas s'attendre à…",GREGORY H a écrit un avis (févr. 2022),"None, None",bubble_30,no
Super week end,"Super week end à Disney  Nous avons passe 1 nuit à l’hôtel santa fe, super! Chambre très propre matelas de qualité. Salle de bain très propre équipe de serviette shampoing savon sèche cheveux et gel douche Nous avions pris la formule demi pension (petit déjeuner et dîner) à la cantina. Tres varie personnel sympathique  Bref nous reviendrons",Lucie T a écrit un avis (févr. 2022),"Laval, France",bubble_50,no
Très calme,"Nous avions déjà fait le cheyenne, nous avons change pour le Santa fe. Un peu moins cher que le cheyenne, l'hôtel est très bien. Chambre sympathique avec référence cars. Très calme (bâtiment 14), super agréable, bonne literie. Emplacement nickel pour aller au parc a pied, 10mn. Petit dej hyper varié sucre et salé.",guillaumerouen a écrit un avis (févr. 2022),"Rouen, France",bubble_40,yes
Moyen,"Bon on va pas se mentir c est pas le meilleur hotel du parc. Les chambres sont propres salle d eau qui mérite une rénovation. Pour une nuit ca va.  Le bémol la cantina pour prendre le petit déjeuner. Une usine à gaz, le cadre est moche. La qualité est bonne malgré tout mais pour la magie on repassera.",Happy38510 a écrit un avis (févr. 2022),"Morestel, France",bubble_30,no
Parfait,"Séjour de 3jours début Janvier avec un enfant en fauteuil roulant. la Chambre PMR est parfaite trés pratique car 2 chambres côtes a côte. Donc salle de bain avec douche PMR d'un coté et baignoire  de l'autre coté pour nous : tout le monde est ravi !!! de plus nos différentes reservations Dineyland et booking ont été mise en commun sans difficulté pour nous éviter de changer de chambre et avoir nos PASS dés notre arrivée.  Personnel de la conciergerie trés sympa, la bouilloire et les oreillers supplémentaires demandés en plus arrivés sans soucis dans notre chambre dans les 10 minutes qui suivirent. Bémol de la part de l'aération en chambre qui est trés bruyante et des quelques moutons retrouvés sous notre lit...  Excellent accueil au restaurant de l'hotel également, nous sommes…",Sophie P a écrit un avis (févr. 2022),"Coutières, France",bubble_40,no
