dateSejour,situation,titre_comm,comm,loc,langue,dateAvis,note,photo
déc. 2022 , En couple,C'était super et j'ai vraiment apprécié,"C'est vraiment dommage que dans certaines attractions l'attente ait été un peu longue, malgré le fait que vous pouviez prendre l'entrée simple, cela a quand même pris assez longtemps et le single a été pris très littéralement 1 voo1 au lieu de quelques singles dans l'attraction à en même temps, mais peut-être que quelque chose peut être fait pour le reste très beau et impressionnant.","Den Helder, Pays-Bas",nl,None,"5,0 sur 5 bulles",no
déc. 2022 , En couple,Un lieu étonnant et magique,"Disneyland Paris est un endroit magique, et ma famille et moi adorons ça. Ne manquez pas l'occasion de venir visiter un jour.",Lisbon,en,None,"5,0 sur 5 bulles",no
None,None,En bref!,"Les attractions sont vraiment bien entretenues, idéales pour une famille avec de jeunes enfants. Je n'ai pas aimé que les manèges demandent souvent un certain temps. Le prix global est un peu élevé !","Musile di Piave, Italie",it,None,"3,0 sur 5 bulles",no
déc. 2022 , En couple,"Un cadre magnifique, un peu de polissage de service public s'impose.","Pas aussi magique que dans notre souvenir. Ayant visité le parc plusieurs fois dans le passé, nous n'y sommes pas allés depuis trois ans. Le cadre et le décor de Noël sont toujours aussi fabuleux, mais l'atmosphère des parcs n'est certainement pas aussi magique. Certains des manèges principaux ont fermé, aucun Small World ou Thunder Mountain n'a été particulièrement décevant pour notre enfant de 8 ans. Ma fille a été réprimandée par un membre masculin du personnel lorsqu'elle a appelé et fait signe à Cendrillon alors qu'elle se rendait à une rencontre; elle voulait seulement un retour de la main ou un bonjour. Nous avons quitté le parc en fin d'après-midi et avons dîné à Disney Village (Rain Forest Cafe, c'est très amusant) quand nous sommes revenus pour le défilé, le sac de mon mari a été arrêté à la sécurité et s'est inquiété d'un porte-clés ouvre-bouteille sur son portefeuille, il avait été là lors des deux voyages précédents à travers la sécurité et non pris en charge. On nous a dit de quitter le parc pour le ramener à l'hôtel ou le remettre. Beaucoup de belles choses à voir pendant nos trois jours, mais certainement pas l'endroit magique que nous connaissions autrefois.","Canterbury, UK",en,None,"3,0 sur 5 bulles",no
déc. 2022 , En famille,La magie de Disney manque. Les temps d'attente ne sont pas les vrais. L'appli Disney un fiasco !,"Je pense avoir tout dit dans le titre. Mon mari m'a offert un cadeau d'anniversaire à Disney. Nous visitons régulièrement les parcs aux États-Unis. En général, le parc manque de magie Disney en tout... Il n'y a pas de personnages dans le parc, les temps d'attente sont irréels, le spectacle final n'a rien d'étonnant !",1 contribution,es,None,"3,0 sur 5 bulles",no
déc. 2022 , En famille,Expérience unique mais avec un gros bémol... trop de monde !,"Une expérience unique, mais pour le prix, elle aurait dû être plus organisée en termes de temps d'attente, de limitation des entrées quotidiennes ou d'augmentation de la capacité des attractions. Faire la queue pendant 1h30 pour entrer dans une attraction qui prend moins de 2 minutes n'est pas attrayant. C'était la deuxième fois en 20 ans et à cet égard rien n'a changé.",173 contributions,pt,None,"3,0 sur 5 bulles",no
déc. 2022 , En famille,Fantastique,"Tout était très bien, les deux acteurs, ainsi que les chambres et la nourriture. La propreté est tout à fait correcte, les lits très confortables et le thème de l'hôtel parfait et adéquat et avec bien d'autres choses à découvrir.","Manacor, Espagne",es,None,"5,0 sur 5 bulles",no
déc. 2022 ,None,ne cesse de te surprendre,"Malgré le moindre service dans certains restaurants et les employés un peu moins motivés dans les parcs. Disney est-il capable de continuer à vous surprendre par l'innovation et l'innovation ? Auto-valide, mais l'accueil des visiteurs en situation de handicap (fauteuil roulant) doit vraiment être amélioré. aux défilés. Il y a des sections, mais si vous laissez les visiteurs devant les fauteuils roulants, ils ne vous aideront pas beaucoup. Le personnel (souvent) jeune n'entre pas dans des confrontations pour régler cela.","Amsterdam, Pays-Bas",nl,None,"4,0 sur 5 bulles",no
None, En famille,Je vais peut-être exprimer un avis à contre-courant mais…,"J'exprimerai peut-être un jugement à contre-courant mais, Disneyland Paris m'est apparu comme une machine à gagner de l'argent si gourmande que la magie promise s'est assombrie. Rien à redire sur la beauté des spectacles, la scénographie et les effets spéciaux, mais je pense qu'il est inadmissible de faire la queue entre 30 et 75 minutes pour chaque attraction, pour manger quelque chose ou simplement prendre un café ! Le public autorisé à accéder au parc est de loin supérieur à la réceptivité, le personnel fait défaut, dans certains points de ravitaillement la même personne s'occupe à la fois de la caisse et du service, rallongeant les temps d'attente... pour des prix allant de près de 4 euros pour une bouteille d'eau à 11 pour un hot-dog !Le seul moyen d'accéder aux jeux en peu de temps est d'acheter le coupe-file, avec des prix allant de 5 euros et plus par personne, selon les cas. A mon avis, il y a aussi un problème de sécurité : lors du spectacle final, il y a tellement de monde autour du château qu'en cas d'urgence ou de panique, on risque d'être débordé, surtout les plus jeunes ! nous étions un vendredi, en suivant les conseils pour éviter la foule le samedi et le dimanche…","Santa Marinella, Italie",it,None,"2,0 sur 5 bulles",no
déc. 2022 , En famille,"Mais où est passée la magie, la féerie de Disney?","Lamentable !Des attractions fermées, des attractions  en panneEt vous payez plein pot voire même plus qu en temps normal car c est en DécembreEt le pire est a venir, vous passez plus de 90 mn a des attractions. Alors si vous voulez diminuer votre temps d attente eh bien payez un supplément et pendant ce temps les autres visiteurs passent encore plus de temps à attendre car il faut bien faire passer les prioritaires. Moi j appelle cela de la discremination ! Vous voulez manger, alors armez vous de patience surtout si comme nous vous n avez pas envie de réserver. Mais la cerise sur le gâteau , c est que certains membres du personnel vous parlent de manière irrespectueuse comme si vous étiez des enfants. Si vous avez le malheur de vapoter ( je ne suis pas fumeuse , mon mari oui ) alors que vous ne saviez pas que c était prohibé dans cette zone, vous avez le droit à une cabale de mots les plus offensants alors qu avec de la pédagogie ce serait tellement mieux. Enfin peut importe l argent que vous dépensez vous etes un numéro. Cela fait 20 ans que nous n étions pas allés à Disney. C est la plus grosse déception jamais vécue alors que nous venions chercher la magie de Noël. On l'a cherche encore et contents d être rentres chez nous. On ne reviendra pas.A déconseiller deux parcs sur un jour, vous n y arriverez pas surtout avec autant d attente aux attractions.",1 contribution,fr,Écrit le 13 décembre 2022,"1,0 sur 5 bulles",no
déc. 2022 , En famille,Ils ne sont pas préparés pour les coeliaques,"Les parcs, les hôtels et le personnel ne sont pas préparés pour les coeliaques ou les personnes souffrant d'intolérances alimentaires. En quatre jours, je n'ai pu manger que des salades dans les parcs.",2 contributions,es,None,"1,0 sur 5 bulles",no
déc. 2022 , En famille,Disneyland Paris,"Cela en vaut vraiment la peine, mais pas si agréable en termes de temps d'attente en raison des clients avec des laissez-passer rapides pendant votre séjour dans un hôtel Disney avec petit-déjeuner et dîner. Nous l'avons vraiment regretté. Sinon super !",1 contribution,nl,None,"4,0 sur 5 bulles",no
déc. 2022 , En famille,Trop de gens,Excès de visiteurs et ils ne facilitent pas du tout l'accès aux parcs TRÈS LENT en ce qui concerne la question de l'entrée aux parcs et du stationnement,1 contribution,es,None,"3,0 sur 5 bulles",no
None, En couple,Féerique comme toujours. ,Top dommage pour les problèmes techniques sur quelques attractions. Mais le séjour en lui était parfait. Hâte de recommencer ,1 contribution,fr,None,"5,0 sur 5 bulles",yes
déc. 2022 ,None,trop cher,les prix sont trop élevé ils auraient pu au moins mettre des prix correct pour les repas des enfants...,1 contribution,fr,None,"3,0 sur 5 bulles",no
déc. 2022 , En famille,Disneyland Paris,"Certes, la magie de Disneyland ne déçoit jamais et encore plus pendant la période de Noël, les lumières et les décorations s'amplifient encore plus. Cela dit, c'est ma deuxième expérience, et cette fois en hiver, que je ne renouvellerais pas. Malgré l'ambiance, le parc (j'ai exclu la partie des studios) n'est pas équipé pour accueillir des milliers de familles, qui se retrouvent forcément dans le froid sans rafraîchissements. Certes, tout le monde ne peut pas rester à l'intérieur, mais les nombreux espaces extérieurs pourraient être équipés de lampes chauffantes offrant ainsi à beaucoup plus de personnes de boire à l'extérieur étant donné les places intérieures très limitées. Evidemment les très longues files d'attente pour les attractions deviennent encore plus fatigantes dans le froid et ici aussi les lampes chauffantes seraient optimales ! Je vais maintenant comprendre pourquoi beaucoup étaient vêtus de combinaisons de ski ! Le printemps reste la saison optimale, qui permet de vivre pleinement le parc/qui, vu une journée à Disneyland ne coûte pas cher !","Abano Terme, Italie",it,None,"3,0 sur 5 bulles",no
déc. 2022, En famille,Bonne expérience,Nous avons visité en décembre pour voir Disneyland Paris à Noël. Nous avons visité un samedi et un dimanche et les parcs étaient assez calmes et nous n'avons pas fait la queue trop longtemps pour quoi que ce soit. Les heures Disney supplémentaires lorsque vous séjournez dans les hôtels Disney fonctionnent très bien pour que certaines des attractions les plus populaires soient effectuées en premier. Nous reviendrions certainement.,"Burton upon Trent, UK",en,None,"5,0 sur 5 bulles",no
déc. 2022 , En famille,"beaucoup trop de monde, trop de longues files d'attente partout","Beaucoup trop de monde est admis dans le parc, si bien qu'il y a plus de 180 minutes d'attente pour une attraction, même pour les plus petits. Cela vaut également pour les restaurants. Si vous n'avez pas réservé 3 mois à l'avance, vous ne pouvez manger nulle part, ou vous devez attendre au moins deux heures et demie à l'extérieur pour avoir une place avec un enfant au bras car les poussettes ne sont pas autorisées à l'intérieur. Ensuite, vous avez les laissez-passer rapides que vous devez payer de nos jours environ 18 € par personne par attraction liée à une application (et sont presque toujours épuisés) afin que vous ne puissiez pas utiliser la plupart des attractions pour votre argent cher. Si vous voulez entrer dans votre hôtel, vous devez gâcher tout votre sac à la sécurité, même si vous vous êtes enregistré. Si quelque chose ne va pas avec votre pass magique, vous ne pouvez pas entrer dans le parc et ils vous demandent de faire la queue pour vous enregistrer à nouveau à l'hôtel, alors qu'ils vous ont donné le mauvais pass, mais tous les détails sont sur votre e-mail ! Vraiment une catastrophe. Au final, nous n'avons presque fait la queue qu'en trois jours avec deux petits enfants !!",4 contributions,nl,None,"2,0 sur 5 bulles",yes
